Geneid	C45_22_2L_1Aligned.out.bam	C45_22_2L_2Aligned.out.bam	C45_22_2L_3Aligned.out.bam	WT_2g_5Aligned.out.bam	WT_2g_6Aligned.out.bam	WT_2g_7Aligned.out.bam
CopciAB_495447.T0	291	275	278	449	490	551
CopciAB_486025.T0	477	493	479	377	201	245
CopciAB_495468.T0	984	1124	1060	1917	1539	1253
CopciAB_466533.T0	107	130	207	132	89	64
CopciAB_466551.T0	1781	1680	1127	3033	2119	2543
CopciAB_505989.T0	1386	1813	1829	1359	1058	876
CopciAB_443014.T0	4143	5287	5154	4475	2704	5080
CopciAB_1001739.T0	44	93	36	39	38	32
CopciAB_126253.T0	875	916	943	802	562	737
CopciAB_443038.T0	164	261	210	156	99	167
CopciAB_392262.T0	999	1250	1016	1851	1144	1948
CopciAB_466604.T0	242	278	353	253	337	220
CopciAB_432992.T0	7146	7910	7840	8224	11819	7973
CopciAB_433002.T0	2003	2424	2010	4190	2469	5550
CopciAB_455325.T0	537	595	554	524	313	303
CopciAB_371017.T0	1047	1176	1047	1137	936	1071
CopciAB_443129.T0	433	344	401	622	419	293
CopciAB_128637.T0	46	74	72	60	51	38
CopciAB_1001422.T0	51	55	61	48	28	46
CopciAB_407043.T0	28	33	32	36	29	42
CopciAB_545918.T0	11	18	12	19	11	15
CopciAB_378253.T0	246	280	343	130	133	64
CopciAB_501843.T0	866	983	1076	888	676	580
CopciAB_1000194.T0	408	533	851	6034	3648	8673
CopciAB_436810.T0	3522	4211	3377	3705	3448	3926
CopciAB_545958.T0	2039	2737	2652	2024	3640	1167
CopciAB_540142.T0	6688	6685	7519	7966	5930	6536
CopciAB_1001415.T0	27	42	35	45	10	49
CopciAB_14270.T0	219	320	272	164	154	158
CopciAB_518017.T0	9375	10959	9910	10728	8855	12537
CopciAB_486099.T0	313	383	408	333	239	157
CopciAB_443293.T0	435	582	577	438	348	320
CopciAB_131589.T0	639	809	675	531	444	379
CopciAB_466775.T0	16	20	48	60	63	77
CopciAB_466778.T0	3710	3951	4098	5420	5434	4052
CopciAB_540189.T0	4410	4841	4731	5108	3615	4379
CopciAB_1001584.T0	40	64	89	135	71	190
CopciAB_491156.T0	97	105	112	114	63	84
CopciAB_132573.T0	5936	6781	5859	6657	2962	7699
CopciAB_466801.T0	308	305	202	339	82	518
CopciAB_378379.T0	3048	3098	3041	3874	2342	2842
CopciAB_466803.T0	1592	1682	1968	1485	1795	1493
CopciAB_378371.T0	1197	1249	1145	1483	632	1460
CopciAB_378378.T0	386	475	491	461	470	222
CopciAB_378531.T0	1622	1952	2105	2757	3269	2616
CopciAB_378576.T0	56	68	79	34	79	37
CopciAB_499030.T0	2251	2187	2652	2464	3182	2280
CopciAB_407408.T0	1745	2030	1870	2112	1801	2032
CopciAB_378647.T0	273	208	358	268	174	228
CopciAB_443494.T0	123	166	140	118	115	94
CopciAB_135623.T0	429	332	406	444	288	104
CopciAB_433491.T0	687	588	668	1338	1074	842
CopciAB_433493.T0	242	235	255	294	242	162
CopciAB_466933.T0	178	202	210	168	79	60
CopciAB_443533.T0	688	710	635	696	580	435
CopciAB_495604.T0	174	199	198	138	125	87
CopciAB_362265.T0	446	533	432	496	322	451
CopciAB_362260.T0	4753	4760	3962	5771	3388	4787
CopciAB_466957.T0	1049	1042	986	1193	740	685
CopciAB_362213.T0	594	818	602	558	587	774
CopciAB_136894.T0	2101	1798	1987	2544	2331	2856
CopciAB_136858.T0	965	1050	1184	893	1020	637
CopciAB_362267.T0	578	665	658	925	814	609
CopciAB_455614.T0	937	1100	1181	1142	833	854
CopciAB_392538.T0	445	554	556	409	562	362
CopciAB_443568.T0	218	284	268	801	192	594
CopciAB_466984.T0	577	438	686	503	305	345
CopciAB_418713.T0	367	383	494	222	148	117
CopciAB_362343.T0	1361	2062	1572	1724	2157	1905
CopciAB_1000747.T0	13	8	7	11	13	16
CopciAB_138272.T0	64	45	71	29	40	19
CopciAB_138237.T0	965	1038	1044	1095	626	843
CopciAB_455660.T0	661	745	777	484	361	393
CopciAB_1001073.T0	388	410	480	354	340	272
CopciAB_467038.T0	80	58	77	70	70	68
CopciAB_502046.T0	375	207	528	679	310	568
CopciAB_139008.T0	342	377	357	571	458	460
CopciAB_139100.T0	430	541	497	447	726	251
CopciAB_518773.T0	4	6	18	1130	619	1580
CopciAB_443679.T0	21	21	39	144	113	218
CopciAB_546133.T0	144	227	187	154	107	125
CopciAB_1000917.T0	93	94	130	59	100	51
CopciAB_362412.T0	439	468	476	506	413	207
CopciAB_1000641.T0	33	26	21	38	40	28
CopciAB_499061.T0	96	85	92	133	90	197
CopciAB_495715.T0	218	300	192	251	143	235
CopciAB_502161.T0	865	805	782	1030	676	830
CopciAB_519190.T0	959	1239	1019	785	684	633
CopciAB_502170.T0	573	611	616	576	390	344
CopciAB_502195.T0	2	2	0	0	0	3
CopciAB_1001654.T0	14	15	13	12	24	11
CopciAB_1001651.T0	167	269	172	140	85	120
CopciAB_443942.T0	15	8	11	6	10	4
CopciAB_433896.T0	29	20	44	54	18	32
CopciAB_443946.T0	327	389	254	352	184	379
CopciAB_467297.T0	43	58	43	62	14	55
CopciAB_379293.T0	617	550	416	872	723	397
CopciAB_467322.T0	4211	4493	5439	4246	6204	3073
CopciAB_443989.T0	1782	2056	2631	1847	723	1447
CopciAB_519417.T0	1225	1279	1312	1318	776	949
CopciAB_467341.T0	93	142	119	95	137	79
CopciAB_392815.T0	22	35	17	20	16	26
CopciAB_540356.T0	179	260	285	450	353	248
CopciAB_444033.T0	277	446	384	251	151	173
CopciAB_419060.T0	323	383	264	376	305	200
CopciAB_540379.T0	1039	1224	1192	1135	926	1017
CopciAB_392967.T0	77	121	104	89	73	53
CopciAB_16009.T0	1163	1408	1612	1243	1140	980
CopciAB_502284.T0	12	9	10	11	10	14
CopciAB_451614.T0	1924	2376	2380	1730	2462	1316
CopciAB_379379.T0	544	589	682	576	494	365
CopciAB_491491.T0	49	34	43	88	59	46
CopciAB_408067.T0	362	427	412	263	198	221
CopciAB_371243.T0	3580	4363	4516	3954	2947	2942
CopciAB_148386.T0	30	33	19	32	40	13
CopciAB_379544.T0	75	100	92	154	145	102
CopciAB_437439.T0	276	291	315	239	196	180
CopciAB_362835.T0	642	638	725	863	929	497
CopciAB_495814.T0	3963	4791	4574	4383	4083	3131
CopciAB_519885.T0	655	706	728	623	543	384
CopciAB_148910.T0	317	375	416	264	349	158
CopciAB_419144.T0	251	342	281	272	102	158
CopciAB_495835.T0	391	349	435	249	426	161
CopciAB_16417.T0	151	140	149	152	170	176
CopciAB_393044.T0	1061	1313	1263	1212	973	858
CopciAB_444234.T0	1508	1525	1661	1834	2297	1268
CopciAB_1000437.T0	38	48	39	90	30	66
CopciAB_150122.T0	2122	2406	2489	2862	2646	2679
CopciAB_150340.T0	1010	1112	875	1090	816	806
CopciAB_1000438.T0	31	58	44	28	19	16
CopciAB_444262.T0	506	596	566	1370	720	1399
CopciAB_444272.T0	22	29	27	47	38	50
CopciAB_362753.T0	325	359	327	230	302	181
CopciAB_462200.T0	852	896	847	997	696	921
CopciAB_456166.T0	6	0	2	272	84	425
CopciAB_444311.T0	0	0	0	3	1	0
CopciAB_444335.T0	2006	2083	1528	2228	841	1740
CopciAB_1002289.T0	68	123	70	88	54	86
CopciAB_408263.T0	14	24	20	33	13	21
CopciAB_444368.T0	253	316	262	490	273	555
CopciAB_546415.T0	17	22	8	19	11	17
CopciAB_520274.T0	190	197	248	161	53	160
CopciAB_1001345.T0	43	38	58	14	8	27
CopciAB_152667.T0	16706	15772	19459	20342	23533	13561
CopciAB_537729.T0	713	826	861	932	210	561
CopciAB_467699.T0	717	751	806	759	718	684
CopciAB_411963.T0	608	686	656	531	414	476
CopciAB_467704.T0	357	451	314	403	274	360
CopciAB_492957.T0	831	1061	1004	1411	1326	1303
CopciAB_492962.T0	2343	2578	2538	4252	2788	3791
CopciAB_444440.T0	1408	1426	1268	1685	1592	1143
CopciAB_411998.T0	1604	2189	2024	1527	1299	1253
CopciAB_488972.T0	2096	2372	2229	2569	2179	1648
CopciAB_153902.T0	1277	1527	1427	1172	832	782
CopciAB_154085.T0	1957	1782	1570	1792	1199	1608
CopciAB_492977.T0	797	662	859	989	689	704
CopciAB_371269.T0	8043	7642	12095	10112	7336	6957
CopciAB_355133.T0	693	846	695	1181	855	640
CopciAB_1001159.T0	244	382	279	274	164	151
CopciAB_492992.T0	1229	1311	1288	1420	882	889
CopciAB_355303.T0	499	596	450	573	383	429
CopciAB_1001160.T0	4	0	4	13	3	5
CopciAB_479908.T0	1036	925	1054	1329	628	579
CopciAB_385941.T0	5059	5585	4714	7454	4899	3404
CopciAB_355506.T0	579	497	539	577	611	504
CopciAB_412193.T0	2841	2916	3869	3591	2942	4321
CopciAB_412207.T0	347	381	453	376	497	258
CopciAB_412216.T0	4337	3696	3639	6756	4285	3046
CopciAB_355087.T0	63	52	78	76	45	82
CopciAB_355295.T0	706	739	798	883	908	515
CopciAB_355199.T0	1423	1488	1454	1422	845	1056
CopciAB_474128.T0	88	129	175	86	25	92
CopciAB_493095.T0	2612	2283	2661	2986	2075	3000
CopciAB_355007.T0	2421	2447	2530	2882	1412	1816
CopciAB_412360.T0	9421	9876	8813	8821	5747	9756
CopciAB_386195.T0	1021	878	1220	1761	1350	929
CopciAB_386202.T0	1328	1683	1757	1566	1379	1119
CopciAB_412402.T0	266	403	259	356	499	295
CopciAB_159466.T0	1072	1148	1091	1140	306	994
CopciAB_543443.T0	15	19	9	18	21	16
CopciAB_355294.T0	375	488	425	481	440	340
CopciAB_484307.T0	893	1094	1148	814	617	555
CopciAB_386318.T0	4540	3813	4608	5948	3875	3521
CopciAB_537929.T0	1425	1571	1344	1297	1203	1286
CopciAB_1001167.T0	608	980	865	792	464	670
CopciAB_426923.T0	852	730	858	793	722	353
CopciAB_444674.T0	1840	2135	1971	2207	2098	2003
CopciAB_495894.T0	2119	3053	2607	2265	1863	1314
CopciAB_444704.T0	445	445	483	378	123	271
CopciAB_1002106.T0	14	6	10	25	8	7
CopciAB_495925.T0	0	0	0	0	2	0
CopciAB_467979.T0	244	262	238	166	313	116
CopciAB_495936.T0	1248	1557	1520	3560	2541	4411
CopciAB_1001855.T0	63	89	70	65	71	33
CopciAB_468013.T0	496	711	630	688	641	387
CopciAB_162917.T0	1090	1068	1016	1340	1038	553
CopciAB_482948.T0	825	924	821	926	1147	876
CopciAB_461672.T0	1666	1986	1957	1723	1312	1341
CopciAB_502530.T0	3846	4487	3950	5746	4379	4620
CopciAB_546470.T0	6283	8247	6887	6196	5052	5733
CopciAB_502533.T0	3822	4801	4447	4320	4803	2583
CopciAB_163961.T0	139	211	166	125	100	142
CopciAB_1001203.T0	25	30	40	14	55	20
CopciAB_502564.T0	144	249	299	186	188	95
CopciAB_164203.T0	65	88	75	157	184	83
CopciAB_495979.T0	21	16	40	46	47	44
CopciAB_165422.T0	166	182	161	179	120	160
CopciAB_437509.T0	526	709	653	443	367	162
CopciAB_476959.T0	140	167	133	117	86	97
CopciAB_543465.T0	726	579	939	853	1424	345
CopciAB_434530.T0	167	181	170	181	133	178
CopciAB_380110.T0	1283	1212	1087	1457	1290	949
CopciAB_167247.T0	608	765	604	571	543	253
CopciAB_167510.T0	767	1824	461	1405	968	953
CopciAB_371440.T0	227	220	404	237	153	152
CopciAB_445030.T0	32	27	30	14	25	8
CopciAB_491702.T0	31	28	19	13	29	34
CopciAB_445037.T0	167	180	278	259	94	130
CopciAB_483047.T0	18	35	54	52	52	53
CopciAB_468224.T0	1799	1803	1663	2599	1916	1562
CopciAB_499157.T0	1086	1375	946	826	672	1770
CopciAB_476986.T0	64	71	57	66	40	143
CopciAB_393477.T0	269	300	315	410	250	217
CopciAB_1002674.T0	40	39	30	54	25	40
CopciAB_169148.T0	1354	1464	1031	1551	1657	1317
CopciAB_445120.T0	110	110	138	156	185	77
CopciAB_169320.T0	3345	4545	4223	3587	2248	2068
CopciAB_169515.T0	735	606	844	1217	673	786
CopciAB_393558.T0	2399	2069	1516	2975	2218	2166
CopciAB_380322.T0	5448	3676	4378	8273	4296	4100
CopciAB_434732.T0	11	20	27	110	60	76
CopciAB_170559.T0	148	175	221	119	106	61
CopciAB_521981.T0	1960	2124	2611	2501	1418	1748
CopciAB_502732.T0	1516	1867	1868	1659	1913	959
CopciAB_445221.T0	1118	1265	1053	1293	1159	1327
CopciAB_468358.T0	2243	3072	1649	1561	1245	3581
CopciAB_502742.T0	0	8	3	6	6	20
CopciAB_434842.T0	9	9	10	11	2	1
CopciAB_502758.T0	296	371	364	466	238	342
CopciAB_380532.T0	142	159	173	95	94	84
CopciAB_393569.T0	54	68	35	51	57	32
CopciAB_522143.T0	42	54	83	77	25	73
CopciAB_445307.T0	434	480	484	1486	616	1476
CopciAB_172628.T0	79	55	54	141	75	55
CopciAB_445365.T0	171	169	213	368	128	170
CopciAB_445367.T0	389	384	353	465	173	433
CopciAB_462285.T0	1064	1214	1030	688	1283	420
CopciAB_408928.T0	53	53	102	215	232	166
CopciAB_502837.T0	3072	3403	2232	5066	3223	1701
CopciAB_522410.T0	1782	2079	1770	2124	1720	1308
CopciAB_1001951.T0	125	105	120	181	84	155
CopciAB_502843.T0	196	237	249	248	274	232
CopciAB_1000402.T0	1034	1270	1136	957	935	522
CopciAB_540680.T0	1314	1376	1318	1517	1292	1157
CopciAB_477080.T0	2805	2866	3216	5395	4540	4850
CopciAB_468552.T0	146	191	191	812	318	600
CopciAB_462292.T0	211	267	153	144	184	123
CopciAB_468563.T0	266	321	328	233	160	199
CopciAB_1001367.T0	2198	1925	1571	3873	2611	2390
CopciAB_358318.T0	595	768	789	783	667	679
CopciAB_176548.T0	903	955	1015	962	1044	574
CopciAB_380844.T0	1742	2120	2002	1881	1410	1217
CopciAB_176863.T0	1071	1393	1612	1359	1157	1095
CopciAB_177248.T0	5	2	12	5	8	3
CopciAB_445594.T0	658	833	768	610	757	292
CopciAB_491896.T0	9	9	7	9	1	8
CopciAB_445621.T0	40	54	37	37	23	9
CopciAB_475201.T0	882	771	1227	1188	1225	825
CopciAB_363738.T0	148	162	202	249	80	145
CopciAB_363743.T0	1438	1163	1054	1184	1319	1162
CopciAB_468692.T0	259	352	266	386	205	293
CopciAB_477156.T0	16	14	14	15	8	6
CopciAB_477162.T0	49	53	41	80	87	103
CopciAB_388897.T0	705	874	834	804	499	761
CopciAB_445683.T0	98	63	94	126	94	100
CopciAB_1001277.T0	222	255	238	195	121	105
CopciAB_457211.T0	2385	2162	2244	3376	2370	3108
CopciAB_1002428.T0	221	233	196	299	289	184
CopciAB_502989.T0	9	18	28	39	18	35
CopciAB_462315.T0	454	575	452	682	695	389
CopciAB_468783.T0	712	676	720	804	618	388
CopciAB_1001317.T0	208	155	182	227	129	166
CopciAB_420112.T0	24	48	35	77	46	44
CopciAB_181364.T0	2261	2110	1818	3345	1757	1542
CopciAB_468814.T0	1612	1814	2111	1636	1698	1616
CopciAB_181441.T0	507	738	745	620	424	513
CopciAB_468815.T0	335	455	403	290	306	155
CopciAB_420154.T0	384	407	545	454	225	278
CopciAB_363811.T0	442	727	579	522	175	392
CopciAB_445827.T0	714	831	832	1878	1099	1301
CopciAB_394078.T0	476	532	542	488	543	294
CopciAB_468849.T0	132	136	182	136	52	124
CopciAB_445853.T0	300	374	277	518	437	527
CopciAB_19587.T0	1140	1081	902	1667	783	771
CopciAB_381314.T0	1308	1600	1461	1376	725	774
CopciAB_445887.T0	239	195	214	336	172	217
CopciAB_1001140.T0	88	82	86	73	66	65
CopciAB_19597.T0	59	31	58	55	72	41
CopciAB_381353.T0	1221	1375	1436	998	544	599
CopciAB_445901.T0	510	550	484	568	635	309
CopciAB_540846.T0	43	52	64	69	55	42
CopciAB_462328.T0	916	1004	1127	1067	804	529
CopciAB_184462.T0	668	820	572	571	511	465
CopciAB_445918.T0	252	262	256	368	223	631
CopciAB_462331.T0	360	437	478	315	271	187
CopciAB_496321.T0	88	83	106	59	71	59
CopciAB_496322.T0	701	750	713	776	693	516
CopciAB_364033.T0	156	89	190	78	44	41
CopciAB_381377.T0	0	0	5	0	0	0
CopciAB_1000506.T0	229	244	231	251	197	114
CopciAB_381385.T0	19	17	16	13	4	18
CopciAB_358398.T0	685	692	787	901	336	782
CopciAB_1000965.T0	17	5	4	9	1	4
CopciAB_462342.T0	2672	3069	3119	2796	2093	1722
CopciAB_186961.T0	854	1015	950	803	1024	1032
CopciAB_394357.T0	2219	2616	3056	2421	1538	1303
CopciAB_358488.T0	1327	1867	1768	2056	2293	1827
CopciAB_394368.T0	1916	2190	2011	2648	1627	1177
CopciAB_388989.T0	1753	1787	1794	1848	1232	1788
CopciAB_496410.T0	19	27	14	27	23	14
CopciAB_496411.T0	125	147	89	131	118	193
CopciAB_469186.T0	643	665	321	703	600	1085
CopciAB_546961.T0	22494	25544	28229	36757	22882	28061
CopciAB_189863.T0	25	57	40	24	60	45
CopciAB_1001343.T0	68	102	76	58	126	81
CopciAB_381804.T0	7953	9068	10227	7410	5029	4674
CopciAB_446261.T0	469	724	562	527	611	419
CopciAB_457685.T0	1936	3317	2239	2087	1625	1404
CopciAB_355765.T0	1313	1425	1413	1580	1741	1509
CopciAB_386374.T0	1013	1184	851	1454	829	849
CopciAB_446287.T0	1414	1656	1457	1546	1310	1325
CopciAB_446289.T0	210	248	187	303	179	255
CopciAB_191280.T0	920	1014	1004	988	944	920
CopciAB_191447.T0	1040	1079	1167	1656	926	918
CopciAB_20671.T0	1852	2708	2542	1620	1135	1151
CopciAB_355930.T0	1774	2692	2105	2850	2646	1559
CopciAB_493207.T0	486	428	334	688	459	266
CopciAB_493213.T0	601	660	643	562	615	436
CopciAB_446333.T0	2667	2961	2778	3147	2536	1614
CopciAB_355823.T0	2135	2323	2138	2365	2042	1232
CopciAB_493234.T0	1263	1044	859	2531	2013	1012
CopciAB_506733.T0	892	1005	1160	1240	522	981
CopciAB_538009.T0	569	813	601	643	672	356
CopciAB_446356.T0	1505	1412	1588	2215	1407	1649
CopciAB_446366.T0	3429	4196	4978	4393	2347	2855
CopciAB_356069.T0	1324	1027	1002	1388	1282	880
CopciAB_469367.T0	280	302	336	267	326	179
CopciAB_358480.T0	858	864	1126	814	611	520
CopciAB_446383.T0	240	351	238	225	161	314
CopciAB_537367.T0	524	596	519	749	267	351
CopciAB_1000953.T0	246	234	277	223	338	156
CopciAB_355822.T0	385	396	360	399	409	371
CopciAB_412843.T0	1601	1233	1331	1454	1228	795
CopciAB_538057.T0	1024	1107	718	1095	762	860
CopciAB_538062.T0	637	568	674	962	1073	409
CopciAB_355950.T0	130	185	175	260	149	123
CopciAB_195058.T0	430	544	475	498	268	274
CopciAB_356090.T0	156	207	209	154	167	90
CopciAB_469436.T0	1499	1606	1274	2164	1651	1556
CopciAB_355744.T0	1036	1229	1324	1366	839	788
CopciAB_446453.T0	1196	1428	1313	1533	1517	1147
CopciAB_446459.T0	76	101	108	138	52	72
CopciAB_538093.T0	2852	3464	3440	3347	2215	2135
CopciAB_355865.T0	96	89	103	61	49	30
CopciAB_196242.T0	656	527	625	914	454	672
CopciAB_389051.T0	775	964	717	723	449	509
CopciAB_496451.T0	2	0	4	1	0	10
CopciAB_196762.T0	121	90	169	118	61	94
CopciAB_420644.T0	3804	6338	4202	4795	5800	2923
CopciAB_477414.T0	44	35	50	20	37	23
CopciAB_524975.T0	20	15	27	18	27	17
CopciAB_496489.T0	716	733	867	501	453	276
CopciAB_486835.T0	189	185	171	231	146	145
CopciAB_437675.T0	1970	1890	2138	2022	1552	1454
CopciAB_1001063.T0	0	1	0	0	2	0
CopciAB_435754.T0	54	93	109	45	34	46
CopciAB_451793.T0	615	644	653	545	458	474
CopciAB_446645.T0	147	170	123	154	103	81
CopciAB_420742.T0	293	320	299	222	191	186
CopciAB_446662.T0	1997	1632	1929	2825	2766	2542
CopciAB_364565.T0	842	1094	1156	649	908	569
CopciAB_496521.T0	456	495	551	1003	537	988
CopciAB_21606.T0	497	510	501	588	674	486
CopciAB_358351.T0	2310	2655	2453	2957	2750	1501
CopciAB_477460.T0	518	671	738	535	398	620
CopciAB_364613.T0	2536	2198	1964	3138	1677	2465
CopciAB_381999.T0	77	93	109	66	123	55
CopciAB_199853.T0	944	1150	1176	981	547	658
CopciAB_199884.T0	40	30	43	46	19	34
CopciAB_446727.T0	50	21	44	50	45	26
CopciAB_547067.T0	26	8	4	9	4	25
CopciAB_503388.T0	97	101	139	168	145	119
CopciAB_503392.T0	43726	50118	54120	48157	50660	25255
CopciAB_382095.T0	1574	1858	1438	1548	1490	1031
CopciAB_200761.T0	63	48	32	85	56	76
CopciAB_458027.T0	478	654	543	808	788	630
CopciAB_496557.T0	90	143	129	248	245	308
CopciAB_201272.T0	1257	1350	1429	2336	3006	3708
CopciAB_394772.T0	18	12	28	14	14	12
CopciAB_469722.T0	16	32	18	21	12	7
CopciAB_202139.T0	526	612	590	917	942	783
CopciAB_503435.T0	953	1130	1086	691	490	496
CopciAB_496610.T0	274	318	330	360	217	279
CopciAB_364816.T0	368	356	377	418	625	365
CopciAB_446938.T0	335	465	331	368	530	305
CopciAB_203560.T0	745	978	908	567	659	384
CopciAB_394920.T0	2	7	11	10	8	9
CopciAB_446967.T0	12	10	14	60	47	74
CopciAB_461688.T0	952	1002	1048	2214	2404	4245
CopciAB_204282.T0	333	354	208	233	376	167
CopciAB_394977.T0	2005	1831	1815	3482	3706	1727
CopciAB_541188.T0	50	18	49	74	32	43
CopciAB_447041.T0	375	387	410	452	277	299
CopciAB_1002561.T0	11	20	28	15	1	5
CopciAB_447049.T0	138	104	141	217	179	173
CopciAB_487004.T0	77	63	121	110	122	62
CopciAB_526061.T0	273	222	234	277	170	261
CopciAB_1000643.T0	105	92	86	76	15	119
CopciAB_526139.T0	12	11	6	8	8	32
CopciAB_447144.T0	28	36	19	29	22	24
CopciAB_206513.T0	77	121	82	82	88	59
CopciAB_496740.T0	19	9	12	25	25	7
CopciAB_496754.T0	489	680	639	439	506	265
CopciAB_206900.T0	67	41	55	51	71	43
CopciAB_436101.T0	117	140	124	116	76	72
CopciAB_559272.T0	353	189	230	370	595	135
CopciAB_503585.T0	26	10	18	351	228	441
CopciAB_1001271.T0	95	81	91	145	268	40
CopciAB_1001272.T0	125	85	103	694	204	620
CopciAB_207709.T0	15	6	10	22	15	13
CopciAB_470115.T0	3490	2543	2708	4880	4186	2231
CopciAB_208232.T0	294	301	313	226	181	251
CopciAB_395268.T0	60	62	62	643	274	955
CopciAB_22691.T0	575	705	560	889	634	621
CopciAB_526570.T0	488	498	577	571	670	263
CopciAB_503606.T0	201	218	243	189	152	115
CopciAB_447287.T0	134	128	182	113	152	116
CopciAB_447300.T0	278	263	282	476	397	279
CopciAB_503626.T0	426	530	501	334	247	192
CopciAB_492287.T0	525	721	596	753	611	340
CopciAB_487103.T0	694	743	717	436	368	253
CopciAB_470185.T0	33559	27917	32615	54720	28018	26165
CopciAB_447331.T0	96	132	106	138	143	187
CopciAB_470186.T0	118	170	169	355	240	1233
CopciAB_526654.T0	1377	1387	1769	1569	644	1177
CopciAB_365306.T0	595	527	559	673	768	416
CopciAB_470233.T0	1378	1560	1436	1106	712	1197
CopciAB_492306.T0	92	130	133	64	56	26
CopciAB_483673.T0	12	18	38	23	6	24
CopciAB_211001.T0	233	206	303	340	205	196
CopciAB_1001156.T0	55	52	79	63	39	179
CopciAB_480019.T0	23	116	22	36	11	11
CopciAB_211907.T0	433	536	551	334	257	284
CopciAB_365457.T0	1326	1351	1341	2115	902	1109
CopciAB_541367.T0	1755	2044	2101	2023	2100	1875
CopciAB_212466.T0	987	1042	1061	1212	1242	745
CopciAB_213255.T0	706	936	932	859	387	783
CopciAB_382851.T0	0	0	0	0	0	0
CopciAB_1001656.T0	1300	1453	759	1047	621	1479
CopciAB_421667.T0	632	777	832	595	382	579
CopciAB_487184.T0	1154	1229	1073	855	780	851
CopciAB_421683.T0	331	376	462	317	159	171
CopciAB_365708.T0	391	345	505	367	320	213
CopciAB_470378.T0	2412	2422	1860	3557	2360	1976
CopciAB_421718.T0	4843	5168	6064	4908	4415	4805
CopciAB_470400.T0	1108	1406	1172	1192	834	694
CopciAB_214528.T0	977	4694	1705	1329	376	925
CopciAB_365724.T0	1146	1473	1041	1306	767	1278
CopciAB_447575.T0	1082	1253	1275	1194	1372	1418
CopciAB_470416.T0	7617	7893	5398	9489	5365	10012
CopciAB_487221.T0	418	405	356	643	485	614
CopciAB_215276.T0	1602	1896	1863	2245	1279	1278
CopciAB_487223.T0	171	183	163	12109	6714	31614
CopciAB_451850.T0	6556	6716	7923	10063	10061	7356
CopciAB_1001146.T0	17	19	12	12	21	10
CopciAB_547264.T0	37	39	27	21	23	18
CopciAB_371647.T0	11	16	25	23	30	15
CopciAB_504759.T0	389	477	383	331	289	243
CopciAB_538158.T0	231	246	130	332	252	404
CopciAB_356391.T0	284	274	265	341	302	220
CopciAB_356423.T0	420	494	343	1195	672	1468
CopciAB_356370.T0	114	117	125	23628	9557	39834
CopciAB_1001293.T0	89	81	106	119	93	96
CopciAB_1001298.T0	23	14	13	27	15	26
CopciAB_1001302.T0	148	231	145	101	85	43
CopciAB_527556.T0	126	119	152	186	128	79
CopciAB_356147.T0	15	15	17	39	37	47
CopciAB_493447.T0	834	814	1032	744	705	268
CopciAB_447793.T0	311	345	281	325	201	183
CopciAB_474518.T0	8471	10455	9848	9324	3141	7267
CopciAB_219841.T0	692	839	736	536	479	446
CopciAB_413320.T0	607	727	565	698	701	462
CopciAB_496969.T0	21394	25096	24373	28321	10624	24271
CopciAB_1001999.T0	3	12	6	17	9	6
CopciAB_395757.T0	15	19	35	28	21	38
CopciAB_470651.T0	811	885	675	938	847	739
CopciAB_1001995.T0	67	90	115	95	48	67
CopciAB_503776.T0	116	121	133	129	106	77
CopciAB_470691.T0	281	335	170	152	158	136
CopciAB_395825.T0	3747	4998	4047	4145	2474	4244
CopciAB_365894.T0	436	496	413	437	346	286
CopciAB_395837.T0	418	465	445	400	219	165
CopciAB_421964.T0	73	50	77	300	180	388
CopciAB_458943.T0	2452	2926	2426	2702	1846	1386
CopciAB_1002189.T0	263	262	223	318	138	195
CopciAB_447941.T0	1622	1772	1738	1513	984	1387
